,VOLUME,OPEN,HIGH,LOW,CLOSE
17/12/2003,23206100,108.0599086,108.5000556,107.8001234,108.4999495
18/12/2003,29792100,108.5498626,109.7300322,108.3899489,109.719888
19/12/2003,41466700,109.3001949,109.3699861,108.5800954,108.900099
22/12/2003,27639200,108.7900506,109.6600884,108.779838,109.6599835
23/12/2003,24756600,109.4800136,109.9500888,109.3798849,109.730005
24/12/2003,8055800,109.519837,109.8800226,109.4299381,109.6199097
25/12/2003,,,,,
26/12/2003,8308400,109.7101337,110.0801619,109.629919,109.7001806
29/12/2003,22548500,110.0999423,111.2700422,109.7843098,111.1599951
30/12/2003,19584400,111.0899982,111.2699634,110.8501019,111.1800058
31/12/2003,31505600,111.2200276,111.5200841,110.839992,111.2799734
01/01/2004,,,,,
02/01/2004,38084800,111.7401116,112.1899856,110.730017,111.2300291
05/01/2004,27970800,111.6900315,112.5198926,111.5900951,112.4400468
06/01/2004,20506400,112.159977,112.729854,111.9998225,112.5501215
07/01/2004,30182100,112.3900777,113.059995,111.8898628,112.9300246
08/01/2004,37052200,113.2498837,113.410052,112.7699719,113.3798186
09/01/2004,54093100,112.8300236,113.5002708,112.2699045,112.3899793
12/01/2004,33568700,112.5499607,113.2500332,112.3601193,113.2200286
13/01/2004,54293200,113.0899673,113.2298362,111.7599702,112.5600516
14/01/2004,30146600,112.7599201,113.6599756,112.6700479,113.4999807
15/01/2004,38434500,113.5698266,114.060107,112.5801146,113.7799131
16/01/2004,31926100,114.0399952,114.3100136,113.6298563,114.2299636
19/01/2004,,,,,
20/01/2004,29880600,114.5300558,114.6500795,113.8198693,114.1999183
21/01/2004,30745000,114.1300637,115.2998184,113.7198688,115.10001
22/01/2004,29915100,115.1399732,115.3800381,114.5799249,114.8001541
23/01/2004,49968700,115.0000646,115.3700837,113.9500924,114.4299358
26/01/2004,30474700,114.3898842,115.9299836,114.3799771,115.869954
27/01/2004,35373200,115.750111,115.8500941,114.6499593,114.6798953
28/01/2004,52893400,114.9799458,115.2800206,112.9400331,113.3700071
29/01/2004,60120400,113.5599813,113.8499614,112.5599736,113.4801288
30/01/2004,30993800,113.5198429,113.7198771,113.089921,113.4799259
02/02/2004,38851900,113.7001958,114.6801054,113.119913,113.9699981
03/02/2004,25159200,113.7399678,114.1400669,113.4400607,113.7801492
04/02/2004,39630900,113.1900154,113.730069,112.7900344,112.8500202
05/02/2004,35998100,113.169976,113.539965,112.7799555,113.1799195
06/02/2004,37239200,113.420164,114.6999458,113.1999179,114.449935
09/02/2004,24860400,114.6700367,114.8699959,114.2900511,114.4800741
10/02/2004,27933300,114.2798745,115.1400877,114.2599993,114.8501091
11/02/2004,42980700,114.8500075,116.3902242,114.1697961,116.069978
12/02/2004,27830500,115.9700311,116.2700197,115.5801984,115.6501318
13/02/2004,44741900,115.8200081,116.1999458,114.7498996,115.1299604
16/02/2004,,,,,
17/02/2004,23990400,115.8498394,116.4299724,115.7700736,116.1698372
18/02/2004,28661000,116.1999812,116.5999686,115.3500605,115.6600352
19/02/2004,51184200,116.3300491,116.3900154,115.0600192,115.2301035
20/02/2004,46729500,115.479826,115.5617203,114.320129,114.8798178
23/02/2004,36366000,115.2199808,115.2601445,114.1700103,114.590015
24/02/2004,43960800,114.2698692,114.989985,113.8999249,114.3899598
25/02/2004,31234900,114.4598597,115.0598111,114.3200281,114.8699492
26/02/2004,29685800,114.6100576,115.2900113,114.339979,114.9399232
27/02/2004,39275400,115.1902366,115.7399466,114.6298232,115.0198989
01/03/2004,33196200,115.4300143,116.3398357,115.24989,116.1600441
02/03/2004,38607900,115.9400958,116.2300152,115.2300916,115.4801414
03/03/2004,31355600,115.2499709,115.8700713,114.9199939,115.6900099
04/03/2004,21075200,115.719934,116.0999807,115.519971,115.9900509
05/03/2004,55923200,115.4200984,116.9499963,115.2801364,116.3800771
08/03/2004,39289700,116.3398455,116.6199178,114.9100577,114.9599145
09/03/2004,39750700,115.0999636,115.2101271,894.7509645,114.5000665
10/03/2004,67812900,114.7200328,114.7700816,112.5600909,112.5798613
11/03/2004,89450400,112.3999714,113.2698684,111.0998892,111.1199319
12/03/2004,54027100,111.7300431,112.7098653,111.580145,112.5799679
15/03/2004,57702300,112.2698839,112.3500369,110.9000835,111.1999634
16/03/2004,60111400,111.7800532,112.0597779,110.8398749,111.7899724
17/03/2004,41889900,112.1800859,113.2601518,112.0999676,113.0401177
18/03/2004,60029000,112.6699156,113.2700149,111.9301252,113.0702166
19/03/2004,48646100,112.4099132,112.5699427,111.0400694,111.059857
22/03/2004,62761700,110.5400511,110.5699904,109.1001489,109.6500317
23/03/2004,54119400,110.2500574,110.4000709,109.3599519,109.4600109
24/03/2004,51595900,109.6400969,110.1399861,108.850107,540.2991187
25/03/2004,49995700,110.0800915,111.2998788,109.7901214,111.0001374
26/03/2004,37413700,110.9549143,111.7899463,110.7997709,111.0298565
29/03/2004,44118300,111.6298547,112.7400467,111.5799829,112.5900457
30/03/2004,39062200,112.2999446,113.0699521,112.2200607,112.9700882
31/03/2004,48600600,112.9900472,113.4000542,112.3799494,113.099684
01/04/2004,45139900,113.0700696,113.870169,113.0499529,113.7799919
02/04/2004,50998200,114.8099225,114.8400037,113.8998299,114.6399897
05/04/2004,30280900,114.4599461,115.3799611,114.4398464,115.2700427
06/04/2004,28488600,114.8301243,115.1799354,114.6199882,114.8998754
07/04/2004,45900800,114.9400344,114.980021,114.1099428,114.6300673
08/04/2004,46938700,115.4099576,115.4099844,113.7399942,114.369971
09/04/2004,,,,,
12/04/2004,23101400,114.5801064,115.0800037,114.5699298,114.820056
13/04/2004,56236000,115.2600017,115.2999908,113.0200503,113.2099456
14/04/2004,62340800,112.609947,113.6400193,112.5500278,113.3901744
15/04/2004,61634700,113.4499358,113.7800586,112.3598947,112.9598593
16/04/2004,47059500,113.4300435,114.0500354,112.9801562,113.8300533
19/04/2004,28278000,113.5500986,113.9899801,113.2698859,113.8301393
20/04/2004,53356200,114.0799328,114.3200618,111.7799682,111.9200006
21/04/2004,50302600,112.2001385,112.9499515,111.870132,112.669917
22/04/2004,62145000,112.4799769,114.6700369,112.4400362,114.2499407
23/04/2004,29422500,114.4198419,114.5699677,113.7899815,114.3600015
26/04/2004,35567400,114.4999566,114.9401987,113.5999109,114.1999407
27/04/2004,43490800,114.2300244,115.1200336,113.9599168,114.3000991
28/04/2004,50181500,113.8900907,114.0099232,112.5001746,112.819972
29/04/2004,69710300,112.7199482,113.3198874,111.1597394,111.8299864
30/04/2004,48685700,112.1700564,112.3800423,110.9000413,110.9600647
03/05/2004,33764600,111.3700322,112.2900892,111.3499385,112.1499762
04/05/2004,51197600,112.2500806,113.2597943,111.6599833,112.0599077
05/05/2004,34431000,112.4100124,112.9599755,112.1598417,112.7799981
06/05/2004,55011200,112.0199475,112.5896665,111.0000564,111.8098988
07/05/2004,60959100,111.2201746,112.2299539,109.9599298,109.9599502
10/05/2004,75362900,109.4399202,109.7500483,108.3601589,108.8300641
11/05/2004,48350300,109.4601113,110.0499845,109.3300428,109.7499788
12/05/2004,90898600,109.5699065,110.5398621,108.0600768,110.4499897
13/05/2004,57510300,109.7599989,110.8100757,109.6299543,109.9900033
14/05/2004,54133300,109.9599654,110.7400653,109.2699356,110.0399078
17/05/2004,55081500,108.8900481,109.4999263,108.4099798,109.1000489
18/05/2004,30206500,109.4899275,109.9399102,109.3300289,109.6499576
19/05/2004,55021600,110.499989,111.1800846,109.149965,109.2698604
20/05/2004,38127000,109.4498743,109.8699296,109.0399867,109.6200097
21/05/2004,47491000,110.0499827,110.549915,109.4701739,109.8099919
24/05/2004,40977200,110.5299656,110.7601099,109.6800586,110.2699606
25/05/2004,51718900,109.8997621,111.9798699,109.5999315,111.8500633
26/05/2004,35982700,111.6600295,112.2901741,111.5099151,112.2400449
27/05/2004,45319500,112.5400235,113.0297903,112.0599279,112.8699575
28/05/2004,23371200,112.7298874,112.87998,112.3601309,112.8601684
31/05/2004,,,,,
01/06/2004,41065300,112.4598817,112.8599638,111.8699708,112.7098284
02/06/2004,39782100,113.0298971,113.4800195,112.4599355,113.1298907
03/06/2004,38729500,112.81008,113.1901564,112.0699969,112.0899134
04/06/2004,32763500,112.9800713,113.5800272,112.7101241,112.9800293
07/06/2004,31678100,113.4300207,114.8099409,113.4198576,114.7000218
08/06/2004,32854800,114.3700608,114.9199246,114.1701735,114.8598671
09/06/2004,36813200,114.509835,114.6999875,113.7200138,113.7899013
10/06/2004,21719200,114.0399432,114.3499445,113.9299043,114.3500555
11/06/2004,,,,,
14/06/2004,34639300,113.8197679,113.8501586,112.8700045,113.2200034
15/06/2004,37446100,113.9001247,114.4450906,113.510021,114.0199165
16/06/2004,26638800,113.9998874,114.1999181,113.6999824,114.0000493
17/06/2004,28475800,113.8499094,114.0699514,113.3299855,113.829843
18/06/2004,31805900,113.2700664,114.220096,113.1801044,113.6298676
21/06/2004,24743900,113.7498639,114.1399169,113.1300843,113.1999394
22/06/2004,37342800,113.1298216,113.8799804,112.6700549,113.7699464
23/06/2004,35765700,113.6099343,114.8400431,113.4198488,114.7500498
24/06/2004,39411200,114.5599709,114.9299607,114.2599242,114.389966
25/06/2004,32874000,114.4100408,114.9399234,113.6798609,113.8400687
28/06/2004,41290700,114.5200524,114.6101017,113.409876,113.4501425
29/06/2004,28428000,113.5301329,114.1700109,113.4200353,113.9200833
30/06/2004,52610400,114.0700867,114.7901394,113.6500979,114.5300608
01/07/2004,57780200,114.2500459,114.4001185,112.5799335,112.9397354
02/07/2004,34621000,113.1600383,113.2900347,112.5999797,112.8800105
05/07/2004,,,,,
06/07/2004,38711600,112.3701061,112.449887,111.6298447,111.8900167
07/07/2004,30049300,111.8101301,112.5700124,111.7500356,112.2200326
08/07/2004,45292300,111.8101117,112.3199556,111.2000449,111.4201312
09/07/2004,27412600,111.7101412,111.9399628,111.3798258,111.7300433
12/07/2004,35691600,111.5199291,112.0399207,110.9999071,111.780104
13/07/2004,26817800,111.9201335,112.0199854,111.5999478,111.8598767
14/07/2004,54239800,111.2598929,112.3899679,111.1200792,111.5199878
15/07/2004,38437700,111.7400892,111.9099757,110.6997867,110.7999888
16/07/2004,40873700,111.5699497,111.6699552,110.4399757,110.710091
19/07/2004,39599000,110.7499214,110.9601593,109.989922,110.2400294
20/07/2004,47297900,110.5300421,111.8998365,110.2502846,111.6398287
21/07/2004,56265000,111.8200928,112.0600322,109.4500819,109.5800217
22/07/2004,72667100,109.3598687,110.3898439,108.7698572,109.8798873
23/07/2004,49612000,109.620014,109.7099713,108.6900673,108.9598665
26/07/2004,49692000,109.1898824,109.4300051,108.2100084,108.7499484
27/07/2004,51312500,109.0500243,110.1098564,108.9699314,109.7701015
28/07/2004,66079300,109.5502738,110.369908,108.5899239,110.0998669
29/07/2004,52354600,110.5401426,110.8701397,109.9999726,110.5701558
30/07/2004,41589700,110.3199402,110.9000465,110.1000385,110.8398137
02/08/2004,38808900,110.1900229,111.3500012,110.0499944,111.0700643
03/08/2004,40994400,110.9299302,111.0600999,110.1600948,110.2100522
04/08/2004,40841700,109.8901204,110.7498973,109.6400193,110.1998133
05/08/2004,50836700,110.2901142,110.3798856,108.2700479,108.4000609
06/08/2004,74749500,107.6300501,107.9649826,106.6198422,106.8499369
09/08/2004,37481100,107.0200185,107.4800198,106.8702574,106.9998381
10/08/2004,56104500,107.3099666,108.4101257,107.2600449,108.379888
11/08/2004,53027500,107.6800192,108.3300218,107.0998113,108.1601173
12/08/2004,50044300,107.6800035,107.9499813,106.6299793,106.9798305
13/08/2004,41640800,107.0999617,107.3499931,106.5901817,107.1898095
16/08/2004,45747900,107.1401196,108.6400361,107.1000376,108.3001366
17/08/2004,40792200,108.7500846,109.2798283,108.5299553,108.9099282
18/08/2004,43231900,108.5198755,110.1699184,108.4899218,110.030045
19/08/2004,39973700,109.8100651,110.01986,109.1798436,109.7101755
20/08/2004,44899800,109.6101123,110.6299568,109.5098924,110.4801431
23/08/2004,33853500,110.5500036,110.7697595,110.0500365,110.2000431
24/08/2004,30566400,110.6400412,110.7299805,109.8500638,851.75535
25/08/2004,38586800,110.3300367,111.2698232,109.9000338,111.0999379
26/08/2004,26634100,110.9599134,111.3100779,110.8502469,111.1000666
27/08/2004,24905000,111.2000203,111.6300733,111.0499281,111.4500241
30/08/2004,26729800,111.2300594,111.3399706,110.4499705,110.5299866
31/08/2004,44210100,110.6599534,111.1599774,110.1001695,111.1099724
01/09/2004,52800400,110.9499303,111.6400032,110.4800375,111.3199572
02/09/2004,42837600,111.2399574,112.7001407,111.2400407,112.5800966
03/09/2004,30491700,112.2998451,112.8201122,112.0101924,112.1198858
06/09/2004,,,,,
07/09/2004,37352500,112.5399723,113.1300727,112.3199415,112.8598811
08/09/2004,33012500,112.6199961,113.0600486,112.3100838,112.5798844
09/09/2004,34335400,112.5699549,112.8800585,112.0300797,112.4799152
10/09/2004,27914900,112.519912,113.2698537,112.0800612,113.0599709
13/09/2004,44539100,113.3100347,113.740158,113.0100052,113.4299904
14/09/2004,28071400,113.3000222,113.690122,113.1901518,113.6600452
15/09/2004,38461200,113.299986,113.3599086,112.6800796,112.8002192
16/09/2004,23918800,112.8500758,113.3699438,112.7999478,113.1400061
17/09/2004,33694500,112.9499905,113.3598932,112.6900966,113.1501831
20/09/2004,37190000,112.6697888,112.989966,112.2801146,112.4700291
21/09/2004,40943500,112.7500677,113.4700413,112.5400593,112.9600576
22/09/2004,49170000,112.4999033,112.5199981,111.4699921,111.5499319
23/09/2004,44102400,111.6000722,111.7000732,110.950076,110.9499908
24/09/2004,35011800,111.1701262,111.730121,111.1299852,111.4599196
27/09/2004,39681500,111.1000762,111.199938,110.5799941,110.7498133
28/09/2004,41702700,110.9101259,111.5099971,110.4098131,111.2801891
29/09/2004,33866800,111.2099423,111.8500993,111.0000736,111.8401582
30/09/2004,43593400,111.550064,111.9799849,111.2601928,111.7599208
01/10/2004,62844300,112.2600008,113.6499948,112.2101129,113.6499222
04/10/2004,33587900,114.1001061,114.4398217,113.8000049,113.8400137
05/10/2004,37163100,113.8501011,114.16009,113.5399686,113.9001331
06/10/2004,42298300,113.7699207,114.6800468,113.680124,114.6199311
07/10/2004,39410600,114.3798327,114.4000263,113.3600246,113.4500384
08/10/2004,51883500,113.150028,113.7000631,112.3498922,112.5099796
11/10/2004,20249000,112.7799154,113.0200683,112.6398427,112.9699874
12/10/2004,41862300,112.2001555,112.8299865,111.9399818,112.5299638
13/10/2004,54435800,112.999868,113.0699982,111.3199759,111.5400763
14/10/2004,64553200,111.6800139,111.9300284,110.5797192,110.640161
15/10/2004,63484200,111.0199343,111.7400496,110.5699915,111.2599642
18/10/2004,43770000,110.88988,111.8998333,110.6999452,111.6798345
19/10/2004,56063400,112.0198647,112.2300419,110.590148,110.7399055
20/10/2004,57176500,110.3798582,110.8200424,109.7500641,110.5200425
21/10/2004,53275600,110.7900131,111.3200432,110.2099894,111.240043
22/10/2004,48760500,111.1898422,111.2500021,109.8600899,109.9898899
25/10/2004,44057300,109.7500548,110.1200561,109.3498132,109.859815
26/10/2004,54487300,110.1299557,111.5999723,109.8799179,111.5401576
27/10/2004,73932400,111.3799765,113.1002324,111.119984,112.8799098
28/10/2004,54428000,112.7798343,113.5600201,112.490134,113.2200725
29/10/2004,48824800,113.1199363,113.6400937,112.9000119,113.1999452
01/11/2004,36781400,113.5600949,113.8399961,113.2000868,113.5101075
02/11/2004,56267600,113.6700387,114.5700723,113.2198979,113.549999
03/11/2004,77030200,115.0300301,115.3599719,114.2399754,114.9801822
04/11/2004,55467300,114.7799465,116.6699848,114.679852,116.5500256
05/11/2004,63308700,117.0500616,117.6400435,116.4898692,117.2800332
08/11/2004,34166200,116.9800292,117.22987,116.7201245,117.1102324
09/11/2004,44721600,117.0799848,117.500101,116.760094,116.8799846
10/11/2004,45270900,117.0600955,117.5500279,116.7600244,116.9698778
11/11/2004,38411000,117.1799796,118.1200833,117.0998852,117.8599675
12/11/2004,55644000,117.9699869,118.999897,117.6799569,118.7899999
15/11/2004,35299400,118.500047,118.770122,118.2300535,118.7299827
16/11/2004,40138600,118.3598572,118.4099485,117.7299589,117.8799027
17/11/2004,54943600,118.370068,119.1398716,118.069963,118.5800255
18/11/2004,31910700,118.5297491,118.8000248,118.2300657,118.7400729
19/11/2004,54280400,118.6999078,118.7200623,117.1400379,117.4200583
22/11/2004,37574400,117.170023,118.1201219,117.0300392,117.9798569
23/11/2004,41973400,117.9300318,118.2601126,117.3698498,118.1599787
24/11/2004,29735000,118.2700624,118.5900066,118.0499299,118.4400542
25/11/2004,,,,,
26/11/2004,15490000,118.5099724,118.9800095,118.3000411,118.3498512
29/11/2004,61762600,118.7898746,119.0099202,117.4799352,117.8100031
30/11/2004,54476300,117.9999347,118.2400854,117.6399652,117.8900529
01/12/2004,49920200,118.159896,119.4999803,118.099947,119.2301566
02/12/2004,60192500,119.0999418,119.8699478,119.010082,119.3300267
03/12/2004,49078200,119.3102205,120.1400916,119.0900995,119.250092
06/12/2004,33046700,119.2098675,119.6400977,118.8400854,119.2100953
07/12/2004,52106700,119.4899808,119.6201456,118.0398882,118.1000591
08/12/2004,43904900,118.2098432,118.8199213,118.0100887,118.7900478
09/12/2004,60959300,118.1397535,119.4601039,117.7299252,119.2099457
10/12/2004,47853700,118.9100532,119.5599982,118.8498527,119.3302319
13/12/2004,38717900,119.7598779,120.4000235,119.3499198,120.3700092
14/12/2004,41736100,120.1800227,120.9600802,120.1799844,120.7901768
15/12/2004,46759800,120.7001138,121.1099936,120.3101271,120.8800884
16/12/2004,51651500,120.7200693,121.2401539,120.0401314,120.239964
17/12/2004,71183600,119.4599935,119.9700332,119.1599076,119.440117
20/12/2004,47202100,119.7300108,120.2900464,119.170141,119.4700415
21/12/2004,33202000,119.6000305,120.4800844,119.4598667,120.3900998
22/12/2004,31508800,120.3800215,121.0798706,120.049998,120.6800233
23/12/2004,25647700,120.8701816,121.2799386,120.0900856,120.7701724
24/12/2004,,,,,
27/12/2004,29984600,121.1999284,121.3602335,120.3898425,120.5200557
28/12/2004,23429900,120.6400393,121.3300957,120.6000034,121.1800233
29/12/2004,23772600,121.0800484,121.399994,120.9499675,121.3601013
30/12/2004,21080700,121.4002167,121.5698465,121.0398301,121.1299379
31/12/2004,28655600,121.3000934,121.6601149,120.8002918,120.8701198
03/01/2005,56002000,665.2337147,121.7599887,119.9000117,120.2998399
04/01/2005,69270700,120.4599463,120.5399256,118.4398551,118.8299846
05/01/2005,65878000,118.7400155,119.2499595,117.9999399,118.0100806
06/01/2005,48291000,118.4399605,119.1499724,118.2599737,118.6100166
07/01/2005,55857400,118.9701306,119.2301508,118.1299153,118.4399688
10/01/2005,56799100,118.3398913,119.460297,118.3399177,118.9999956
11/01/2005,63360500,118.6399586,118.7401098,117.9900792,118.1798945
12/01/2005,74306400,118.3998402,118.8400099,117.5202421,118.5700138
13/01/2005,55785800,118.6399936,118.7299983,117.4999428,117.6200986
14/01/2005,42034200,117.9700579,118.5300214,117.760046,118.2398233
17/01/2005,,,,,
18/01/2005,57454000,118.0499803,119.6198333,117.9499805,119.470029
19/01/2005,54918200,119.4302128,119.5200926,118.2099733,118.2201457
20/01/2005,72095800,117.8898614,118.2000795,117.2898759,117.4999073
21/01/2005,63275000,117.7900526,117.9999956,116.6498132,116.7797915
24/01/2005,58562500,117.0900784,117.3400588,116.3700581,116.550108
25/01/2005,68338500,116.9100985,117.4699962,116.7199048,116.8800887
26/01/2005,57447000,117.319946,117.6000492,117.0400279,117.2301121
27/01/2005,56664800,117.1900844,117.7500541,116.9801703,117.4300545
28/01/2005,60817900,117.4898371,117.550052,116.6102497,117.4298098
31/01/2005,54141700,117.999942,118.250095,117.71001,118.1599374
01/02/2005,52016300,118.2501884,119.0799201,118.1000928,118.9101602
02/02/2005,52606500,119.0598279,119.5900958,118.9001385,119.2700539
03/02/2005,49150700,119.0598536,119.1601334,118.5700309,119.109908
04/02/2005,50024600,119.0000228,120.4299651,118.9801042,120.229992
07/02/2005,46216000,120.2199232,120.5199627,119.9598692,120.0700301
08/02/2005,39459400,120.169815,120.6500585,120.0698922,120.2098081
09/02/2005,55387500,120.4202475,120.4898159,119.2499696,119.3100956
10/02/2005,46023700,119.6600794,120.0201491,119.2600771,119.7399786
11/02/2005,53275100,119.7100659,121.0401139,119.4600556,120.7700324
14/02/2005,32553900,120.6901202,120.8599477,120.480008,120.6799919
15/02/2005,44440500,120.8000326,121.4299791,120.6799133,121.1300868
16/02/2005,51795800,120.9300044,121.4597832,120.6700344,121.2099178
17/02/2005,58154100,121.2301004,121.3298401,120.2199399,120.2299329
18/02/2005,49544300,120.1700306,120.4799794,119.8999503,120.3900888
21/02/2005,,,,,
22/02/2005,80857400,119.8999791,120.4700734,118.5798996,118.6000097
23/02/2005,68310700,118.730122,119.5699971,118.6246641,119.4499563
24/02/2005,69311400,119.2401834,120.3198229,118.9800761,120.2399597
25/02/2005,61174700,120.2698699,121.6700508,120.1801182,121.4298485
28/02/2005,69427700,121.1498689,121.3000687,120.0400239,120.6301049
01/03/2005,47572000,120.7801624,121.520142,120.780065,121.2296974
02/03/2005,64233600,120.7601148,121.930132,120.649972,121.1699637
03/03/2005,62102500,121.6599824,121.8999119,120.7000732,121.2200228
04/03/2005,56175800,122.050072,122.830049,121.7898977,122.730081
07/03/2005,43809100,122.6601661,123.2499163,122.3999034,122.7900856
08/03/2005,44668900,122.6699309,123.0000738,122.1099554,122.3300635
09/03/2005,73605600,121.9700387,122.2900124,120.960023,120.9701306
10/03/2005,65304400,120.9899799,121.5000689,120.3998824,121.240096
11/03/2005,58132700,121.5400099,121.7199434,120.1600773,120.389975
14/03/2005,36339100,120.4002359,121.1600467,120.2800736,121.1400257
15/03/2005,62488700,121.4198961,121.4600179,120.080212,120.1400502
16/03/2005,76727200,119.7000842,119.8798761,118.900051,119.1199324
17/03/2005,62740500,119.3100181,119.7400384,118.9800852,119.3601211
18/03/2005,61885000,119.1001636,119.5298961,118.1500859,118.5398912
21/03/2005,61430600,118.7101473,118.7801047,117.7600041,118.1000439
22/03/2005,93334300,118.3699099,118.9299481,116.900002,824.5375217
23/03/2005,71947900,116.9449621,117.7198794,116.750026,116.9999587
24/03/2005,52020500,117.4599976,117.9900343,117.060014,117.1400818
25/03/2005,,,,,
28/03/2005,46942700,117.4199295,117.9400123,117.3101194,117.3097778
29/03/2005,73047000,117.1399575,117.9001072,116.2498967,116.5299796
30/03/2005,62897600,116.9001183,118.1998313,116.7699576,118.1800827
31/03/2005,65049100,118.1899816,118.4599298,117.8700754,117.9600235
01/04/2005,97396700,118.6302041,118.9899526,116.9100157,117.4298696
04/04/2005,71610100,117.3601444,117.8598435,116.739894,117.6299601
05/04/2005,50081100,117.7798906,118.3799457,117.6698028,118.1899214
06/04/2005,53311700,118.450022,118.9500446,118.1797869,118.5999409
07/04/2005,47225600,118.4099816,119.2599404,118.3202002,119.2398943
08/04/2005,64295900,119.1700653,119.2101152,117.9997897,117.9999644
11/04/2005,45858000,118.2899871,118.419861,117.8300974,118.0898983
12/04/2005,86570800,117.889949,119.0601232,117.0699851,118.7000097
13/04/2005,66060200,118.5598416,118.8000429,117.1300236,117.3000515
14/04/2005,99643200,117.4399516,117.500049,115.7698895,115.7699257
15/04/2005,134065900,115.7399581,116.200013,114.0999743,114.149887
18/04/2005,100318700,114.1199955,114.9600386,113.9600138,114.5000112
19/04/2005,68402200,115.099923,115.7099662,114.8300571,115.4099993
20/04/2005,114839500,115.4000432,115.6299026,113.5499702,113.7999424
21/04/2005,87467500,114.7898816,116.2099293,114.3801841,116.0100415
22/04/2005,89839500,115.7401756,116.4999907,114.2700858,115.5701153
25/04/2005,52365600,115.8598634,116.5000373,115.7203059,116.3299483
26/04/2005,75364600,115.9600285,116.7698649,115.1502448,115.2001606
27/04/2005,85186600,114.8597834,116.0700315,114.4399785,115.6501247
28/04/2005,74269500,115.2699367,115.6798742,114.1998524,114.1999419
29/04/2005,104285600,115.0699386,115.8700618,113.9698304,115.7500283
02/05/2005,56060700,116.0699871,116.4099892,115.5201131,116.4000936
03/05/2005,86914900,116.0700716,116.8499381,115.689914,116.6000012
04/05/2005,82487900,116.6499234,117.7499241,116.2799175,117.5000528
05/05/2005,97323300,117.6700419,117.9998537,116.7400353,117.4600334
06/05/2005,69603700,117.9299875,117.9900327,117.0600474,117.0899401
09/05/2005,43976700,117.21006,118.0800735,117.0500977,117.8200217
10/05/2005,75034400,117.359953,117.4998685,116.390049,116.5998765
11/05/2005,92041300,116.9301538,117.399984,115.8497682,117.2400579
12/05/2005,95574400,117.3200188,117.59006,115.4100323,115.9499411
13/05/2005,85442700,116.2998759,116.6200467,114.7999219,115.7201243
16/05/2005,49351500,115.6998877,116.8402452,115.6600094,116.8001085
17/05/2005,61417200,116.4299954,117.700253,116.1599404,117.5798245
18/05/2005,78053800,118.0699105,119.079999,118.0101624,118.7899646
19/05/2005,62850100,119.0200946,119.4099704,118.6999366,119.2899174
20/05/2005,46424800,119.3399795,119.3899312,118.7399472,119.1200173
23/05/2005,51294200,119.2100367,120.0397777,119.1899556,119.78
24/05/2005,50999500,119.4399274,119.8301137,119.1999223,119.5001874
25/05/2005,48483800,119.3499708,119.8700717,118.8300487,119.409918
26/05/2005,43558900,119.7899747,120.2099948,119.619974,120.049987
27/05/2005,24641600,120.0599049,120.2499593,119.8000417,120.2499381
30/05/2005,,,,,
31/05/2005,44931300,120.0801335,120.170049,119.4001,119.4799171
01/06/2005,69884800,119.5201058,120.920099,119.4500944,120.4999646
02/06/2005,40485200,120.2300428,120.8400164,120.0998189,120.7599501
03/06/2005,61053700,120.5500109,120.88999,119.7301095,120.1500981
06/06/2005,36332000,120.0202455,120.2000786,119.5498063,120.0400123
07/06/2005,66691800,120.3899385,121.2499989,120.0100224,120.1302183
08/06/2005,50023400,120.429897,120.5897893,119.6700563,119.9099467
09/06/2005,57167700,119.7401025,120.579959,119.4399108,120.480159
10/06/2005,36504400,120.5599564,120.6500502,119.5998852,120.2000565
13/06/2005,49503300,119.9402293,121.0800914,119.8100194,120.5801973
14/06/2005,34001600,120.4499871,121.1999392,120.3798469,120.8601844
15/06/2005,53891700,121.1599309,121.2399939,120.2300341,121.0899176
16/06/2005,46664300,121.0900182,121.6399015,120.9201075,121.4000499
17/06/2005,53756800,121.5400769,121.8999163,120.4900814,121.3598997
20/06/2005,42236500,121.0800261,121.8400266,120.9398488,121.3999608
21/06/2005,40060700,833.7789603,121.6499435,121.0298613,121.4700321
22/06/2005,46684100,121.6798829,121.9400163,121.0699652,121.5700616
23/06/2005,62818500,121.3199974,121.5999561,119.829913,119.8599851
24/06/2005,59190900,119.8800148,120.0079108,118.8399378,118.9799338
27/06/2005,51164200,118.9700669,119.4099108,118.7500282,119.150139
28/06/2005,42617300,119.3998782,120.2400379,119.3700889,120.150006
29/06/2005,43059500,120.3699239,120.3998734,119.7601367,119.8299022
30/06/2005,62303700,120.2201013,120.320033,118.9499727,119.1799256
01/07/2005,49786600,119.4501314,119.8000648,119.2099617,119.5300345
04/07/2005,,,,,
05/07/2005,51552100,119.4300155,120.6500665,119.1900287,120.4897086
06/07/2005,54070500,120.3900993,120.6501418,119.4099174,119.479977
07/07/2005,103268900,118.2799989,119.9500606,118.2599926,119.9500108
08/07/2005,64550900,119.9700161,121.3200296,119.7200818,121.3199678
11/07/2005,49772400,121.3298547,122.1000864,121.3100708,121.940063
12/07/2005,52169900,121.8898905,122.6301553,121.6400163,122.2599999
13/07/2005,41297700,122.2700153,122.5200577,121.9900972,122.4299393
14/07/2005,64776100,122.9100107,123.4399259,122.4899684,122.9100475
15/07/2005,56138000,122.7899677,123.0400848,122.3599539,122.8401483
18/07/2005,56857200,122.4999314,122.6300584,122.0497741,122.3500737
